aquired_current,ambiant_temperature,mixing_cycle_flowrate,chaud_flowrate,froid_flowrate,out_aerotherme,out_heat_exchanger,temp_out_froid,temp_in_froid,temp_out_chaud,temp_in_chaud,aerotherme_acquis,process_value
12.028834,21.050322,8.971084,14.373918,16.502765,42.475879,16.970709,16.828915,26.383534,41.883486,30.308717,25,30.308717
12.041657,21.038917,8.991092,14.411581,16.485572,42.480506,16.972596,16.836804,26.41159,41.890708,30.310705,25,30.310705
12.042267,21.029665,9.017626,14.426319,16.472881,42.487603,16.97335,16.8446,26.410329,41.89869,30.31222,25,30.31222
12.023339,21.030497,9.019221,14.427138,16.476566,42.494891,16.975551,16.854501,26.350908,41.906925,30.315692,25,30.315692
12.007769,21.023817,8.987758,14.413628,16.480659,42.501228,16.975802,16.863176,26.296185,41.91288,30.317586,25,30.317586
12.037077,21.014374,8.960499,14.427138,16.445045,42.505474,16.976808,16.87204,26.248083,41.91817,30.319385,25,30.319385
12.013264,21.011704,8.963109,14.407897,16.423758,42.510037,16.978883,16.88279,26.214859,41.923554,30.322352,25,30.322352
12.058143,21.006434,8.966009,14.393568,16.430717,42.515233,16.981461,16.895175,26.188602,41.929351,30.325855,25,30.325855
12.041351,21.006027,8.967024,14.394797,16.418436,42.519289,16.983096,16.906994,26.145229,41.935432,30.32737,25,30.32737
12.081956,21.002734,8.987033,14.401756,16.422121,42.525626,16.985454,16.923968,26.096531,41.942559,30.329106,25,30.329106
12.08104,21.003997,9.014726,14.432051,16.449138,42.53133,16.98734,16.937044,26.094135,41.948641,30.333272,25,30.333272
12.054174,21.002094,8.972533,14.416494,16.424577,42.536653,16.989415,16.947197,26.11311,41.954152,30.33526,25,30.33526
12.050816,20.995325,9.014436,14.403803,16.417618,42.542103,16.991238,16.954301,26.173504,41.959284,30.337154,25,30.337154
12.054479,20.990672,9.03459,14.430823,16.411068,42.54768,16.993187,16.958073,26.24263,41.964415,30.339427,25,30.339427
12.072797,20.984281,9.055324,14.403394,16.470425,42.552876,16.996457,16.958073,26.235064,41.970117,30.340941,25,30.340941
12.05509,20.988686,9.039955,14.420179,16.449957,42.560006,16.998815,16.951786,26.226869,41.978352,30.343309,25,30.343309
12.080124,20.986014,9.057934,14.377193,16.455279,42.565329,17.002084,16.945374,26.250321,41.984814,30.344824,25,30.344824
12.062722,20.988767,9.0343,14.369415,16.429489,42.570557,17.005354,16.937075,26.283135,41.989185,30.346149,25,30.346149
12.076766,20.987117,9.0401,14.420179,16.406974,42.575817,17.007932,16.928903,26.290574,41.99457,30.347349,25,30.347349
12.09142,20.98404,9.093892,14.407488,16.449138,42.581109,17.009818,16.92183,26.268603,42.001856,30.348706,25,30.348706
12.06608,20.992424,9.093312,14.389065,16.444636,42.586305,17.011704,16.915795,26.24389,42.009711,30.350726,25,30.350726
12.093251,20.997715,9.108391,14.407488,16.44177,42.595178,17.013276,16.914538,26.192038,42.016205,30.35183,25,30.35183
12.089283,21.000698,9.118395,14.43246,16.445454,42.601388,17.016672,16.915669,26.184725,42.022413,30.352462,25,30.352462
12.103937,21.011536,9.065763,14.414038,16.440133,42.60931,17.019501,16.919253,26.209753,42.027672,30.353377,25,30.353377
12.080124,21.012573,9.019511,14.436145,16.424986,42.616344,17.023588,16.923905,26.255648,42.033563,30.354576,25,30.354576
12.084093,21.020319,9.049089,14.420997,16.388962,42.622016,17.029058,16.92906,26.296437,42.040215,30.355776,25,30.355776
12.083177,21.02606,9.065473,14.384562,16.429899,42.627974,17.03434,16.934969,26.291646,42.046297,30.356407,25,30.356407
12.078903,21.031928,9.092877,14.389884,16.457735,42.635262,17.041257,16.938113,26.262173,42.055483,30.360037,25,30.360037
12.105158,21.037278,9.074463,14.382924,16.431127,42.640965,17.046035,16.937736,26.223338,42.062579,30.36092,25,30.36092
12.088367,21.038483,9.054889,14.402575,16.399196,42.645623,17.051097,16.938961,26.225829,42.069579,30.362656,25,30.362656
12.094167,21.037615,9.070983,14.418541,16.416799,42.649806,17.055687,16.940093,26.239131,42.075978,30.364613,25,30.364613
12.093862,21.046591,9.062138,14.4124,16.400015,42.65402,17.060277,16.940785,26.235758,42.081965,30.366791,25,30.366791
12.09203,21.044379,9.076348,14.414038,16.382413,42.65871,17.066565,16.942042,26.19125,42.088427,30.369821,25,30.369821
12.090198,21.042014,9.070548,14.423454,16.443407,42.663939,17.072066,16.944714,26.170604,42.093178,30.371241,25,30.371241
12.110653,21.04721,9.093312,14.418132,16.438086,42.668882,17.076971,16.945845,26.183968,42.099894,30.373261,25,30.373261
12.114317,21.052755,9.095921,14.430823,16.406974,42.672969,17.081121,16.946505,26.221164,42.106039,30.374997,25,30.374997
12.102716,21.044833,9.083887,14.414447,16.404928,42.676962,17.085334,16.946694,26.250289,42.111931,30.37708,25,30.37708
12.103937,21.039296,9.133184,14.402575,16.411477,42.681145,17.089609,16.946097,26.258611,42.118013,30.379384,25,30.379384
12.114011,21.028765,9.12202,14.401756,16.395512,42.685328,17.09313,16.944085,26.252559,42.124855,30.381025,25,30.381025
12.103631,21.016974,9.094326,14.411172,16.398787,42.688972,17.100361,16.940627,26.252244,42.13024,30.382761,25,30.382761
12.099663,21.015769,9.063878,14.415675,16.450367,42.692267,17.106901,16.93761,26.239509,42.136069,30.38415,25,30.38415
12.088977,21.020727,9.059673,14.429594,16.443407,42.695278,17.115421,16.933743,26.204457,42.139616,30.386864,25,30.386864
12.108516,21.013391,9.064748,14.442285,16.417618,42.698636,17.124853,16.930349,26.190336,42.143164,30.389263,25,30.389263
12.104242,21.010076,9.079537,14.404212,16.417208,42.702534,17.135102,16.928243,26.205466,42.147757,30.391504,25,30.391504
12.097526,21.014706,9.111581,14.3993,16.409431,42.706717,17.147049,16.92774,26.223244,42.153206,30.395544,25,30.395544
12.120423,21.010769,9.102446,14.388246,16.447501,42.71147,17.169528,16.928526,26.221353,42.160017,30.398069,25,30.398069
12.125002,21.000087,9.077797,14.41895,16.470835,42.714132,17.200214,16.928777,26.255522,42.163818,30.40173,25,30.40173
12.13294,21.000033,9.069388,14.414857,16.456916,42.716603,17.239954,16.929123,26.300567,42.168379,30.40435,25,30.40435
12.10241,20.986713,9.097226,14.395615,16.442589,42.718441,17.29114,16.928306,26.335367,42.173004,30.406244,25,30.406244
12.099357,20.983094,9.103026,14.398072,16.446682,42.719392,17.352859,16.926137,26.350813,42.177471,30.408043,25,30.408043
12.111264,20.980181,9.094037,14.390293,16.472881,42.719392,17.420899,16.923496,26.349805,42.182032,30.410694,25,30.410694
12.106684,20.973596,9.096066,14.437782,16.484343,42.7186,17.521673,16.922082,26.297005,42.189318,30.412746,25,30.412746
12.121644,20.976773,9.12666,14.411581,16.451595,42.71898,17.605062,16.921327,26.292592,42.1954,30.414892,25,30.414892
12.125002,20.969906,9.133909,14.416494,16.419255,42.71955,17.687416,16.92161,26.308321,42.201482,30.417228,25,30.417228
12.136908,20.971081,9.107086,14.41281,16.432764,42.720818,17.766155,16.923622,26.333602,42.206868,30.4195,25,30.4195
12.117675,20.987359,9.113465,14.388656,16.476156,42.722973,17.840305,16.927865,26.354186,42.211398,30.421299,25,30.421299
12.151257,20.997412,9.12347,14.435735,16.433992,42.725888,17.910494,16.934655,26.352169,42.215452,30.422057,25,30.422057
12.124391,21.006162,9.166242,14.440238,16.457735,42.730641,17.994931,16.942042,26.337511,42.220679,30.424424,25,30.424424
12.105463,21.001482,9.208435,14.431641,16.443817,42.73419,18.064746,16.948077,26.323767,42.224734,30.425434,25,30.425434
12.145762,21.002611,9.21322,14.433279,16.415162,42.734792,18.159094,16.952981,26.283829,42.228884,30.427391,25,30.427391
12.134771,20.992261,9.219889,14.41281,16.424986,42.735489,18.288293,16.957507,26.245498,42.232939,30.429726,25,30.429726
12.120423,20.996827,9.285861,14.386609,16.407793,42.737137,18.461782,16.961311,26.210635,42.236962,30.431841,25,30.431841
12.147594,20.991905,9.346032,14.374737,16.454051,42.738405,18.688121,16.962945,26.155158,42.24127,30.433104,25,30.433104
12.110958,20.99104,9.352267,14.382924,16.44791,42.74094,19.059312,16.968446,26.086287,42.245705,30.435944,25,30.435944
12.146373,20.995186,9.398954,14.39275,16.478612,42.743221,19.423629,16.970584,26.023752,42.25128,30.439227,25,30.439227
12.106074,21.000997,9.456951,14.435326,16.431127,42.744838,19.829241,16.971401,25.932284,42.256095,30.442415,25,30.442415
12.085924,20.996979,9.433462,14.435735,16.420074,42.746549,20.27207,16.970584,25.824997,42.261417,30.445571,25,30.445571
12.126223,20.994082,9.500448,14.459889,16.437676,42.748165,20.742432,16.968037,25.705391,42.266803,30.448759,25,30.448759
12.124697,20.993066,9.538726,14.445561,16.431127,42.748545,21.225043,16.963888,25.567353,42.270097,30.452041,25,30.452041
12.133856,20.981741,9.532347,14.461936,16.42867,42.751714,21.81441,16.949429,25.381579,42.272473,30.456303,25,30.456303
12.12836,20.984812,9.530317,14.409944,16.408612,42.751967,22.25639,16.933838,25.259564,42.275387,30.460848,25,30.460848
12.131718,20.9799,9.575119,14.408716,16.370132,42.751555,22.660442,16.914381,25.166858,42.278207,30.463783,25,30.463783
12.124391,20.973243,9.494794,14.391931,16.390191,42.751302,23.02076,16.891057,25.102135,42.280298,30.467066,25,30.467066
12.133245,20.968193,9.547861,14.416903,16.371769,42.750763,23.338748,16.863019,25.04652,42.28185,30.471232,25,30.471232
12.11798,20.972814,9.619052,14.416085,16.380366,42.748228,23.623028,16.828569,24.963588,42.283877,30.475398,25,30.475398
12.106074,20.986071,9.572654,14.40585,16.387325,42.742841,23.945019,16.776235,24.831412,42.286412,30.481553,25,30.481553
12.123781,20.990042,9.550905,14.383334,16.381185,42.739292,24.169363,16.723681,24.717483,42.289073,30.485214,25,30.485214
12.103021,20.996165,9.587298,14.377602,16.361535,42.735838,24.369237,16.664434,24.623785,42.291258,30.489823,25,30.489823
12.094778,20.981347,9.571059,14.408716,16.372179,42.732226,24.5522,16.601511,24.557183,42.291639,30.495062,25,30.495062
12.099357,20.990244,9.528722,14.453748,16.360717,42.728106,24.721968,16.536451,24.518527,42.290847,30.500333,25,30.500333
12.089588,20.981253,9.581789,14.44597,16.372179,42.723036,24.878413,16.469318,24.502649,42.29148,30.504752,25,30.504752
12.071576,20.977195,9.599188,14.460298,16.379547,42.714956,25.056962,16.381633,24.499656,42.292589,30.509645,25,30.509645
12.088672,20.97088,9.577149,14.476265,16.36522,42.711153,25.18884,16.311362,24.488063,42.291829,30.514695,25,30.514695
12.076155,20.96992,9.535391,14.470533,16.34557,42.703263,25.308902,16.240714,24.471366,42.290973,30.518514,25,30.518514
12.074323,20.973765,9.5525,14.484862,16.345161,42.694834,25.419922,16.169817,24.434696,42.28996,30.522996,25,30.522996
12.08104,20.989867,9.572074,14.467258,16.37791,42.687039,25.521615,16.099707,24.383755,42.288566,30.528362,25,30.528362
12.069744,21.010316,9.604697,14.451292,16.35826,42.678673,25.610638,16.032332,24.344818,42.286412,30.53316,25,30.53316
12.120728,21.01374,9.603103,14.451292,16.309956,42.667741,25.708365,15.950158,24.249209,42.283402,30.539788,25,30.539788
12.06028,21.025086,9.588168,14.442285,16.279254,42.659249,25.784279,15.886935,24.180033,42.281628,30.544712,25,30.544712
12.036161,21.053744,9.578454,14.402166,16.306272,42.64895,25.858776,15.828803,24.13968,42.278334,30.550583,25,30.550583
12.011738,21.079414,9.590053,14.441057,16.334518,42.638747,25.927568,15.773186,24.110196,42.275673,30.556454,25,30.556454
12.053868,21.090904,9.563665,14.429185,16.305862,42.629431,25.989488,15.719612,24.083893,42.274184,30.562167,25,30.562167
12.036772,21.101882,9.56033,14.444742,16.278026,42.620686,26.046492,15.669716,24.063355,42.27279,30.568354,25,30.568354
12.013875,21.107373,9.549021,14.43287,16.286622,42.604367,26.097569,15.605932,24.041778,42.271523,30.574193,25,30.574193
12.014486,21.110931,9.555835,14.481587,16.317734,42.595114,26.145493,15.555409,24.03636,42.270889,30.581137,25,30.581137
12.012959,21.11831,9.595853,14.433279,16.295628,42.585957,26.199662,15.50517,24.008925,42.26788,30.586566,25,30.586566
11.998305,21.109919,9.608467,14.427547,16.285394,42.577972,26.254147,15.455591,23.981079,42.265979,30.5925,25,30.5925
11.98762,21.11256,9.640365,14.43901,16.286622,42.570621,26.304344,15.408023,23.954022,42.265345,30.598939,25,30.598939
11.992199,21.095228,9.64863,14.445561,16.29481,42.561748,26.346975,15.364792,23.908538,42.262811,30.603864,25,30.603864
12.001663,21.096306,9.596578,14.424272,16.318552,42.550024,26.404048,15.311854,23.872316,42.261227,30.611912,25,30.611912
11.994336,21.08847,9.624706,14.427957,16.297266,42.546476,26.452734,15.274656,23.884537,42.26072,30.616458,25,30.616458
12.002884,21.085617,9.642975,14.432051,16.30709,42.539029,26.489217,15.241606,23.892317,42.258503,30.621761,25,30.621761
11.968081,21.070222,9.609772,14.437373,16.282938,42.532439,26.52012,15.209749,23.899876,42.256095,30.62719,25,30.62719
11.979987,21.075697,9.593968,14.417313,16.309137,42.526989,26.549509,15.177768,23.900223,42.253751,30.632177,25,30.632177
11.959227,21.071628,9.618037,14.457023,16.335746,42.518497,26.578899,15.145975,23.87515,42.250457,30.636217,25,30.636217
11.969607,21.075046,9.643265,14.427138,16.319371,42.50408,26.609645,15.107648,23.830109,42.246972,30.64474,25,30.64474
11.948237,21.055337,9.654575,14.426319,16.273523,42.492419,26.637648,15.078747,23.773666,42.244438,30.649538,25,30.649538
11.954343,21.042403,9.681688,14.452111,16.30095,42.477907,26.66215,15.053521,23.683587,42.241998,30.654146,25,30.654146
11.960449,21.032485,9.660519,14.428366,16.261242,42.464853,26.684729,15.031782,23.603714,42.239591,30.658124,25,30.658124
11.936636,21.019243,9.615717,14.435735,16.24937,42.453763,26.706141,15.012839,23.537135,42.237817,30.661848,25,30.661848
11.937246,21.015296,9.575989,14.460298,16.251827,42.441343,26.726324,14.995498,23.44618,42.237944,30.66652,25,30.66652
11.956785,21.008062,9.55482,14.429185,16.271885,42.432788,26.742565,14.976022,23.396893,42.23731,30.672675,25,30.672675
11.932972,21.00357,9.550471,14.41281,16.256739,42.424549,26.758333,14.957676,23.394122,42.236423,30.676968,25,30.676968
11.912823,21.002624,9.560475,14.415675,16.295219,42.415836,26.772114,14.939519,23.400515,42.234871,30.681545,25,30.681545
11.913739,21.000941,9.597593,14.426729,16.276388,42.407218,26.788197,14.918598,23.401081,42.234301,30.685775,25,30.685775
11.908549,21.000312,9.612092,14.40585,16.258376,42.399233,26.807655,14.893593,23.395728,42.234713,30.68991,25,30.68991
11.906717,21.007331,9.64225,14.389475,16.263289,42.392389,26.828343,14.864819,23.399255,42.234459,30.695087,25,30.695087
11.9,21.003514,9.646165,14.430823,16.27516,42.383835,26.85105,14.825867,23.379257,42.233667,30.699506,25,30.699506
11.885651,21.005018,9.623836,14.462345,16.291944,42.37623,26.861394,14.791565,23.389461,42.232907,30.703925,25,30.703925
11.890536,21.008849,9.644425,14.481587,16.298903,42.368341,26.868616,14.758865,23.373116,42.232812,30.707586,25,30.707586
11.903969,21.01006,9.626881,14.463574,16.301359,42.361624,26.87732,14.727642,23.363794,42.232242,30.711753,25,30.711753
11.882904,21.009934,9.646745,14.476674,16.27516,42.356111,26.888673,14.698995,23.374376,42.231291,30.71652,25,30.71652
11.908854,21.006229,9.656314,14.452111,16.300131,42.350407,26.900405,14.675249,23.39705,42.231291,30.720813,25,30.720813
11.872219,20.998991,9.650515,14.429594,16.323055,42.33615,26.913966,14.645723,23.416261,42.230658,30.727441,25,30.727441
11.879546,20.99143,9.676613,14.430823,16.307909,42.329813,26.921157,14.624112,23.433016,42.230784,30.731861,25,30.731861
11.873134,20.988929,9.660374,14.396025,16.267792,42.320149,26.929483,14.605329,23.422465,42.229391,30.736848,25,30.736848
11.872219,20.984788,9.639205,14.422635,16.267792,42.311341,26.93415,14.587802,23.408482,42.227236,30.740952,25,30.740952
11.877714,20.978397,9.63906,14.430004,16.289897,42.304909,26.935601,14.571783,23.39535,42.224924,30.744298,25,30.744298
11.882293,20.973179,9.618762,14.416085,16.290307,42.299713,26.939512,14.559345,23.367762,42.222897,30.748591,25,30.748591
11.889926,20.963867,9.607597,14.46562,16.297675,42.286089,26.945819,14.550079,23.300526,42.220996,30.754588,25,30.754588
11.896031,20.966695,9.572364,14.43942,16.279254,42.278865,26.950739,14.543169,23.294983,42.219349,30.75926,25,30.75926
11.866418,20.952489,9.603103,14.472989,16.302178,42.269265,26.95528,14.540028,23.278765,42.218937,30.764595,25,30.764595
11.883209,20.95346,9.629491,14.483634,16.290716,42.260331,26.960768,14.539148,23.263397,42.21976,30.77034,25,30.77034
11.860923,20.948086,9.651965,14.484862,16.257148,42.251269,26.967517,14.53896,23.257477,42.221313,30.776053,25,30.776053
11.874966,20.950971,9.65269,14.457433,16.250599,42.237455,26.974834,14.537829,23.266672,42.22258,30.781104,25,30.781104
11.881377,20.941513,9.692997,14.43942,16.262061,42.236505,26.982088,14.532018,23.239117,42.22353,30.790258,25,30.790258
11.867334,20.946554,9.695607,14.454567,16.255511,42.234604,26.989152,14.525611,23.212916,42.224164,30.796445,25,30.796445
11.871303,20.943847,9.678643,14.434098,16.24937,42.233938,26.991486,14.519203,23.190022,42.224892,30.8032,25,30.8032
11.878324,20.946735,9.65153,14.466849,16.259195,42.235839,26.992495,14.512356,23.177741,42.226159,30.809829,25,30.809829
11.872219,20.946855,9.636016,14.462755,16.265336,42.237645,26.992937,14.504787,23.173647,42.227743,30.816237,25,30.816237
11.869776,20.951489,9.622676,14.437782,16.280482,42.232703,26.990918,14.496369,23.165585,42.228757,30.822929,25,30.822929
11.871913,20.958817,9.608902,14.43942,16.265745,42.22795,26.988868,14.484905,23.174088,42.230816,30.831295,25,30.831295
11.872829,20.952363,9.630071,14.441057,16.287441,42.216291,26.989625,14.477367,23.18807,42.234491,30.836724,25,30.836724
11.876187,20.950554,9.617167,14.473808,16.321418,42.209955,26.990288,14.469452,23.20857,42.237025,30.841017,25,30.841017
11.869471,20.958514,9.638481,14.454567,16.321827,42.204695,26.990288,14.461913,23.224757,42.239813,30.84531,25,30.84531
11.872524,20.95524,9.64573,14.441057,16.30095,42.20007,26.988932,14.454878,23.235401,42.243107,30.850077,25,30.850077
11.86367,20.947377,9.65008,14.430004,16.254283,42.199436,26.985399,14.447842,23.248879,42.246022,30.855128,25,30.855128
11.86306,20.950871,9.638191,14.435735,16.245277,42.195951,26.981142,14.439362,23.275017,42.248556,30.859705,25,30.859705
11.861533,20.945717,9.605132,14.440238,16.271885,42.193543,26.976726,14.434337,23.28711,42.249443,30.864629,25,30.864629
11.878324,20.948965,9.603248,14.434507,16.246096,42.195127,26.973919,14.428935,23.292873,42.25033,30.869365,25,30.869365
11.884125,20.95838,9.603537,14.408716,16.266564,42.191959,26.972658,14.424789,23.289346,42.25147,30.874984,25,30.874984
